id,title,brand,prompt
ckx_titan_original_racer-grey,"CKX Titan Original Racer Grey",CKX,"Professional 8k studio product photography of a CKX Titan Original Racer Grey motorcycle helmet. Features: matte Racer Grey finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ckx_tranz_1_5_ams,"CKX Tranz 1.5 AMS",CKX,"Professional 8k studio product photography of a CKX Tranz 1.5 AMS motorcycle helmet. Features: Gloss Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ckx_tranz_1_5_ams_gloss-black,"CKX Tranz 1.5 AMS Gloss Black",CKX,"Professional 8k studio product photography of a CKX Tranz 1.5 AMS Gloss Black motorcycle helmet. Features: gloss Gloss Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ckx_tranz_1_5_ams_gloss-white,"CKX Tranz 1.5 AMS Gloss White",CKX,"Professional 8k studio product photography of a CKX Tranz 1.5 AMS Gloss White motorcycle helmet. Features: gloss Gloss White finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ckx_tranz_1_5_ams_track-tc-5,"CKX Tranz 1.5 AMS Track TC-5",CKX,"Professional 8k studio product photography of a CKX Tranz 1.5 AMS Track TC-5 motorcycle helmet. Features: matte Track TC-5 finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ckx_tx696,"CKX TX696",CKX,"Professional 8k studio product photography of a CKX TX696 motorcycle helmet. Features: Gloss Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: atmospheric outdoor motocross track lighting, sunset, dust particles. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ckx_tx696_anthracite,"CKX TX696 Anthracite",CKX,"Professional 8k studio product photography of a CKX TX696 Anthracite motorcycle helmet. Features: matte Anthracite finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: atmospheric outdoor motocross track lighting, sunset, dust particles. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ckx_tx696_flow-grey,"CKX TX696 Flow Grey",CKX,"Professional 8k studio product photography of a CKX TX696 Flow Grey motorcycle helmet. Features: matte Flow Grey finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: atmospheric outdoor motocross track lighting, sunset, dust particles. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ckx_tx696_gloss-black,"CKX TX696 Gloss Black",CKX,"Professional 8k studio product photography of a CKX TX696 Gloss Black motorcycle helmet. Features: gloss Gloss Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: atmospheric outdoor motocross track lighting, sunset, dust particles. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
ckx_tx696_solid-grey,"CKX TX696 Solid Grey",CKX,"Professional 8k studio product photography of a CKX TX696 Solid Grey motorcycle helmet. Features: matte Solid Grey finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: atmospheric outdoor motocross track lighting, sunset, dust particles. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
daytona_cruiser,"Daytona Cruiser",Daytona,"Professional 8k studio product photography of a Daytona Cruiser motorcycle helmet. Features: Gloss Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: dramatic studio lighting with rim highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
daytona_cruiser_course-tc-5,"Daytona Cruiser Course TC-5",Daytona,"Professional 8k studio product photography of a Daytona Cruiser Course TC-5 motorcycle helmet. Features: gloss Course TC-5 finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: dramatic studio lighting with rim highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
daytona_cruiser_gloss-black,"Daytona Cruiser Gloss Black",Daytona,"Professional 8k studio product photography of a Daytona Cruiser Gloss Black motorcycle helmet. Features: gloss Gloss Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: dramatic studio lighting with rim highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
daytona_cruiser_gloss-white,"Daytona Cruiser Gloss White",Daytona,"Professional 8k studio product photography of a Daytona Cruiser Gloss White motorcycle helmet. Features: gloss Gloss White finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: dramatic studio lighting with rim highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
daytona_detour,"Daytona Detour",Daytona,"Professional 8k studio product photography of a Daytona Detour motorcycle helmet. Features: Gloss Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
daytona_detour_gloss-black,"Daytona Detour Gloss Black",Daytona,"Professional 8k studio product photography of a Daytona Detour Gloss Black motorcycle helmet. Features: gloss Gloss Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
daytona_detour_gloss-white,"Daytona Detour Gloss White",Daytona,"Professional 8k studio product photography of a Daytona Detour Gloss White motorcycle helmet. Features: gloss Gloss White finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
daytona_detour_pearl-white,"Daytona Detour Pearl White",Daytona,"Professional 8k studio product photography of a Daytona Detour Pearl White motorcycle helmet. Features: gloss Pearl White finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
daytona_detour_stripe-grey,"Daytona Detour Stripe Grey",Daytona,"Professional 8k studio product photography of a Daytona Detour Stripe Grey motorcycle helmet. Features: gloss Stripe Grey finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
daytona_glide,"Daytona Glide",Daytona,"Professional 8k studio product photography of a Daytona Glide motorcycle helmet. Features: Gloss Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
daytona_glide_hi-viz-yellow,"Daytona Glide Hi-Viz Yellow",Daytona,"Professional 8k studio product photography of a Daytona Glide Hi-Viz Yellow motorcycle helmet. Features: gloss Hi-Viz Yellow finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
daytona_glide_matte-black,"Daytona Glide Matte Black",Daytona,"Professional 8k studio product photography of a Daytona Glide Matte Black motorcycle helmet. Features: matte Matte Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
daytona_glide_pearl-white,"Daytona Glide Pearl White",Daytona,"Professional 8k studio product photography of a Daytona Glide Pearl White motorcycle helmet. Features: gloss Pearl White finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
daytona_glide_raptor-tc-1,"Daytona Glide Raptor TC-1",Daytona,"Professional 8k studio product photography of a Daytona Glide Raptor TC-1 motorcycle helmet. Features: gloss Raptor TC-1 finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
